id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
497095,553,10/14/2014 8:07,San Francisco Caltrain 2 (330 Townsend),69,10/14/2014 8:16,Post at Kearny,47,347,Subscriber,95112
497087,860,10/14/2014 8:06,San Francisco Caltrain (Townsend at 4th),70,10/14/2014 8:20,Commercial at Montgomery,45,513,Subscriber,94070
496822,347,10/13/2014 23:48,San Jose Civic Center,3,10/13/2014 23:54,San Jose City Hall,10,250,Subscriber,95112
496779,542,10/13/2014 21:05,Townsend at 7th,65,10/13/2014 21:14,Civic Center BART (7th at Market),72,446,Subscriber,94015
496663,230,10/13/2014 19:12,San Francisco Caltrain 2 (330 Townsend),69,10/13/2014 19:16,Townsend at 7th,65,416,Subscriber,94107
496585,870,10/13/2014 18:21,San Francisco Caltrain (Townsend at 4th),70,10/13/2014 18:36,Beale at Market,56,424,Subscriber,94568
496527,217,10/13/2014 18:05,Townsend at 7th,65,10/13/2014 18:08,San Francisco Caltrain (Townsend at 4th),70,424,Subscriber,95054
496434,272,10/13/2014 17:42,5th at Howard,57,10/13/2014 17:46,San Francisco Caltrain (Townsend at 4th),70,292,Subscriber,94042
496202,443,10/13/2014 16:47,Powell at Post (Union Square),71,10/13/2014 16:54,Market at 10th,67,336,Subscriber,94108
495967,411,10/13/2014 14:04,Market at 10th,67,10/13/2014 14:11,Market at 4th,76,274,Subscriber,94105
495905,741,10/13/2014 13:08,Market at 4th,76,10/13/2014 13:20,Embarcadero at Bryant,54,419,Subscriber,94960
495870,366,10/13/2014 12:23,Clay at Battery,41,10/13/2014 12:29,Broadway St at Battery St,82,555,Subscriber,94118
495565,444,10/13/2014 9:24,Grant Avenue at Columbus Avenue,73,10/13/2014 9:32,Beale at Market,56,451,Subscriber,94133
495450,396,10/13/2014 8:53,Temporary Transbay Terminal (Howard at Beale),55,10/13/2014 9:00,Broadway St at Battery St,82,318,Subscriber,94609
495244,160,10/13/2014 7:59,Powell at Post (Union Square),71,10/13/2014 8:01,Post at Kearny,47,361,Subscriber,94903
495194,692,10/13/2014 7:49,San Francisco Caltrain 2 (330 Townsend),69,10/13/2014 8:01,Powell Street BART,39,609,Subscriber,94102
495134,157,10/13/2014 7:27,2nd at South Park,64,10/13/2014 7:29,Howard at 2nd,63,610,Subscriber,94107
494773,1060,10/12/2014 15:49,Mountain View Caltrain Station,28,10/12/2014 16:07,Mountain View Caltrain Station,28,700,Customer,nil
494711,971,10/12/2014 15:01,Beale at Market,56,10/12/2014 15:17,Powell at Post (Union Square),71,651,Customer,nil
494356,1765,10/11/2014 21:58,Embarcadero at Sansome,60,10/11/2014 22:28,Embarcadero at Bryant,54,384,Customer,14052
494144,661,10/11/2014 16:23,Evelyn Park and Ride,30,10/11/2014 16:34,Castro Street and El Camino Real,32,74,Customer,92104
493967,974,10/11/2014 14:00,Steuart at Market,74,10/11/2014 14:16,Steuart at Market,74,517,Customer,95051
493857,3234,10/11/2014 12:34,Palo Alto Caltrain Station,34,10/11/2014 13:28,Cowper at University,37,128,Customer,2148
493853,2453,10/11/2014 12:32,Clay at Battery,41,10/11/2014 13:13,Embarcadero at Vallejo,48,572,Customer,94132
493738,217,10/11/2014 11:13,2nd at Folsom,62,10/11/2014 11:16,Market at Sansome,77,391,Subscriber,94107
493370,820,10/10/2014 18:10,San Francisco Caltrain 2 (330 Townsend),69,10/10/2014 18:23,Powell Street BART,39,514,Subscriber,94103
493321,839,10/10/2014 17:55,Davis at Jackson,42,10/10/2014 18:09,2nd at Folsom,62,447,Subscriber,94117
493031,569,10/10/2014 16:41,2nd at Townsend,61,10/10/2014 16:50,Davis at Jackson,42,464,Subscriber,94108
493019,925,10/10/2014 16:37,2nd at Folsom,62,10/10/2014 16:52,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94010
492956,1566,10/10/2014 16:09,San Francisco Caltrain (Townsend at 4th),70,10/10/2014 16:35,Powell at Post (Union Square),71,392,Customer,93420
492805,248,10/10/2014 14:51,San Jose City Hall,10,10/10/2014 14:55,Paseo de San Antonio,7,667,Subscriber,95112
492622,1119,10/10/2014 13:00,Clay at Battery,41,10/10/2014 13:19,San Francisco Caltrain (Townsend at 4th),70,406,Customer,80205
492462,685,10/10/2014 11:32,Powell Street BART,39,10/10/2014 11:43,Embarcadero at Bryant,54,56,Customer,92055
492421,671,10/10/2014 10:51,2nd at Townsend,61,10/10/2014 11:02,Powell Street BART,39,56,Customer,94114
492376,487,10/10/2014 10:20,Beale at Market,56,10/10/2014 10:28,2nd at South Park,64,222,Subscriber,94945
492230,766,10/10/2014 9:12,San Francisco Caltrain 2 (330 Townsend),69,10/10/2014 9:25,5th at Howard,57,472,Subscriber,94401
492125,262,10/10/2014 8:50,Mountain View Caltrain Station,28,10/10/2014 8:55,Mountain View City Hall,27,703,Subscriber,94107
491740,42347,10/10/2014 0:12,San Pedro Square,6,10/10/2014 11:58,San Jose City Hall,10,257,Customer,95112
491389,225,10/9/2014 17:59,Townsend at 7th,65,10/9/2014 18:02,San Francisco Caltrain (Townsend at 4th),70,395,Subscriber,94065
491292,704,10/9/2014 17:36,San Francisco Caltrain 2 (330 Townsend),69,10/9/2014 17:47,Civic Center BART (7th at Market),72,432,Subscriber,94601
491241,246,10/9/2014 17:25,Castro Street and El Camino Real,32,10/9/2014 17:29,Mountain View Caltrain Station,28,94,Subscriber,94133
491188,523,10/9/2014 17:04,Civic Center BART (7th at Market),72,10/9/2014 17:12,San Francisco Caltrain 2 (330 Townsend),69,276,Subscriber,94041
490930,290,10/9/2014 15:26,Market at 4th,76,10/9/2014 15:30,Beale at Market,56,419,Subscriber,94105
490907,407,10/9/2014 15:13,San Francisco Caltrain 2 (330 Townsend),69,10/9/2014 15:20,Powell Street BART,39,574,Subscriber,94107
490843,551,10/9/2014 14:18,Powell Street BART,39,10/9/2014 14:27,San Francisco Caltrain 2 (330 Townsend),69,575,Subscriber,94107
490831,300,10/9/2014 13:59,2nd at Townsend,61,10/9/2014 14:04,2nd at Folsom,62,33,Subscriber,94070
490740,236,10/9/2014 12:46,Temporary Transbay Terminal (Howard at Beale),55,10/9/2014 12:50,Yerba Buena Center of the Arts (3rd @ Howard),68,334,Subscriber,94103
490655,178,10/9/2014 11:45,Market at 4th,76,10/9/2014 11:48,Market at Sansome,77,454,Subscriber,94107
490532,412,10/9/2014 10:04,Powell at Post (Union Square),71,10/9/2014 10:10,Beale at Market,56,352,Customer,33139
490494,664,10/9/2014 9:50,San Francisco Caltrain (Townsend at 4th),70,10/9/2014 10:01,Market at 4th,76,379,Subscriber,95050
490125,406,10/9/2014 8:04,Grant Avenue at Columbus Avenue,73,10/9/2014 8:11,Beale at Market,56,222,Subscriber,94133
490107,714,10/9/2014 7:59,San Francisco Caltrain 2 (330 Townsend),69,10/9/2014 8:11,Temporary Transbay Terminal (Howard at Beale),55,380,Subscriber,94107
490106,441,10/9/2014 7:59,San Francisco Caltrain 2 (330 Townsend),69,10/9/2014 8:06,Powell Street BART,39,563,Subscriber,94158
490025,410,10/9/2014 7:32,Powell Street BART,39,10/9/2014 7:39,San Francisco Caltrain (Townsend at 4th),70,457,Subscriber,94107
489924,516,10/9/2014 6:48,South Van Ness at Market,66,10/9/2014 6:57,Market at 4th,76,539,Subscriber,94102
489527,589,10/8/2014 18:08,San Jose City Hall,10,10/8/2014 18:18,San Jose Diridon Caltrain Station,2,711,Subscriber,94010
489299,490,10/8/2014 17:13,Market at Sansome,77,10/8/2014 17:21,San Francisco Caltrain 2 (330 Townsend),69,579,Subscriber,94306
488970,1999,10/8/2014 14:56,Mechanics Plaza (Market at Battery),75,10/8/2014 15:29,Embarcadero at Vallejo,48,222,Customer,94601
488923,210,10/8/2014 13:59,Market at 4th,76,10/8/2014 14:03,Mechanics Plaza (Market at Battery),75,493,Subscriber,94131
488432,488,10/8/2014 9:06,San Francisco Caltrain (Townsend at 4th),70,10/8/2014 9:14,Howard at 2nd,63,442,Subscriber,95014
488430,478,10/8/2014 9:06,Market at 4th,76,10/8/2014 9:14,Washington at Kearny,46,279,Subscriber,94133
487765,350,10/7/2014 20:22,Market at 10th,67,10/7/2014 20:28,Market at 4th,76,361,Subscriber,94107
487735,411,10/7/2014 19:51,Yerba Buena Center of the Arts (3rd @ Howard),68,10/7/2014 19:58,2nd at South Park,64,561,Subscriber,94107
487662,390,10/7/2014 18:56,Market at 10th,67,10/7/2014 19:03,Townsend at 7th,65,583,Subscriber,95130
487575,1387,10/7/2014 18:25,Embarcadero at Bryant,54,10/7/2014 18:49,Steuart at Market,74,574,Subscriber,94133
487554,937,10/7/2014 18:19,Embarcadero at Vallejo,48,10/7/2014 18:35,2nd at Townsend,61,332,Subscriber,94133
486981,177,10/7/2014 15:30,Mechanics Plaza (Market at Battery),75,10/7/2014 15:33,Temporary Transbay Terminal (Howard at Beale),55,508,Subscriber,94117
486925,353,10/7/2014 14:36,South Van Ness at Market,66,10/7/2014 14:42,Powell Street BART,39,291,Subscriber,94103
486920,3303,10/7/2014 14:26,Mountain View Caltrain Station,28,10/7/2014 15:21,Mountain View Caltrain Station,28,302,Customer,94605
486867,447,10/7/2014 13:33,Powell at Post (Union Square),71,10/7/2014 13:40,Temporary Transbay Terminal (Howard at Beale),55,358,Subscriber,94010
486708,396,10/7/2014 11:51,Market at 4th,76,10/7/2014 11:58,Mechanics Plaza (Market at Battery),75,478,Subscriber,94030
486684,1143,10/7/2014 11:25,Santa Clara at Almaden,4,10/7/2014 11:44,Japantown,9,184,Customer,95112
486612,272,10/7/2014 10:47,San Francisco Caltrain 2 (330 Townsend),69,10/7/2014 10:51,Townsend at 7th,65,659,Subscriber,94087
486584,580,10/7/2014 10:23,Powell Street BART,39,10/7/2014 10:33,Market at Sansome,77,326,Subscriber,94103
486541,356,10/7/2014 9:57,Harry Bridges Plaza (Ferry Building),50,10/7/2014 10:02,Embarcadero at Vallejo,48,392,Subscriber,94114
486498,602,10/7/2014 9:46,San Francisco Caltrain (Townsend at 4th),70,10/7/2014 9:56,Market at Sansome,77,556,Subscriber,95051
486493,266,10/7/2014 9:45,St James Park,13,10/7/2014 9:49,Paseo de San Antonio,7,197,Subscriber,95110
486278,489,10/7/2014 8:51,2nd at Townsend,61,10/7/2014 8:59,Temporary Transbay Terminal (Howard at Beale),55,592,Subscriber,94404
486202,1009,10/7/2014 8:38,Temporary Transbay Terminal (Howard at Beale),55,10/7/2014 8:55,Golden Gate at Polk,59,537,Subscriber,94618
486084,643,10/7/2014 8:05,Harry Bridges Plaza (Ferry Building),50,10/7/2014 8:16,5th at Howard,57,401,Subscriber,94503
485986,392,10/7/2014 7:44,San Jose Diridon Caltrain Station,2,10/7/2014 7:50,San Pedro Square,6,105,Subscriber,94002
485934,552,10/7/2014 7:20,San Francisco Caltrain (Townsend at 4th),70,10/7/2014 7:30,Commercial at Montgomery,45,472,Subscriber,94061
485786,1168,10/6/2014 21:53,Embarcadero at Sansome,60,10/6/2014 22:13,Market at 4th,76,353,Subscriber,94102
485579,361,10/6/2014 18:33,Powell Street BART,39,10/6/2014 18:39,Market at 10th,67,454,Subscriber,94103
485467,421,10/6/2014 18:02,Market at Sansome,77,10/6/2014 18:09,2nd at South Park,64,356,Subscriber,94107
485386,367,10/6/2014 17:38,Broadway St at Battery St,82,10/6/2014 17:44,Steuart at Market,74,507,Subscriber,94618
484923,523,10/6/2014 13:40,Mechanics Plaza (Market at Battery),75,10/6/2014 13:49,Powell at Post (Union Square),71,578,Customer,7901
484851,416,10/6/2014 12:48,Broadway St at Battery St,82,10/6/2014 12:55,Embarcadero at Folsom,51,579,Subscriber,94133
484709,327,10/6/2014 10:41,Mountain View Caltrain Station,28,10/6/2014 10:46,Castro Street and El Camino Real,32,149,Subscriber,94133
484430,286,10/6/2014 9:01,San Francisco Caltrain (Townsend at 4th),70,10/6/2014 9:06,Townsend at 7th,65,472,Subscriber,94103
484401,988,10/6/2014 8:55,Townsend at 7th,65,10/6/2014 9:11,Steuart at Market,74,572,Customer,94107
484218,472,10/6/2014 8:15,Market at 10th,67,10/6/2014 8:23,Market at 4th,76,441,Subscriber,94103
484128,384,10/6/2014 7:54,Davis at Jackson,42,10/6/2014 8:01,Spear at Folsom,49,489,Subscriber,94133
483838,3266,10/5/2014 18:20,University and Emerson,35,10/5/2014 19:14,University and Emerson,35,202,Customer,30077
483820,343,10/5/2014 17:56,Ryland Park,84,10/5/2014 18:02,San Pedro Square,6,684,Subscriber,95112
483803,423,10/5/2014 17:28,Powell Street BART,39,10/5/2014 17:35,Market at 10th,67,447,Subscriber,94103
483715,561,10/5/2014 14:50,2nd at Townsend,61,10/5/2014 14:59,Harry Bridges Plaza (Ferry Building),50,222,Customer,31
483713,234,10/5/2014 14:45,San Francisco Caltrain 2 (330 Townsend),69,10/5/2014 14:49,Townsend at 7th,65,555,Subscriber,94107
483704,3320,10/5/2014 14:43,Redwood City Public Library,24,10/5/2014 15:38,Redwood City Public Library,24,37,Customer,94116
483634,178,10/5/2014 13:02,California Ave Caltrain Station,36,10/5/2014 13:05,Park at Olive,38,13,Customer,nil
483355,434,10/4/2014 20:00,South Van Ness at Market,66,10/4/2014 20:08,Civic Center BART (7th at Market),72,589,Customer,94134
483329,243,10/4/2014 19:10,Market at Sansome,77,10/4/2014 19:14,Market at 4th,76,357,Subscriber,94103
483193,1501,10/4/2014 16:01,Embarcadero at Folsom,51,10/4/2014 16:26,Embarcadero at Bryant,54,382,Subscriber,94133
482995,15654,10/4/2014 12:41,Market at Sansome,77,10/4/2014 17:02,Market at 4th,76,384,Customer,31
482729,351,10/3/2014 21:17,Yerba Buena Center of the Arts (3rd @ Howard),68,10/3/2014 21:23,Post at Kearny,47,406,Customer,98106
482160,573,10/3/2014 16:18,Powell at Post (Union Square),71,10/3/2014 16:27,San Francisco Caltrain 2 (330 Townsend),69,380,Subscriber,95124
482156,268,10/3/2014 16:14,Market at Sansome,77,10/3/2014 16:19,Steuart at Market,74,619,Subscriber,94920
482130,561,10/3/2014 16:02,Beale at Market,56,10/3/2014 16:11,San Francisco Caltrain 2 (330 Townsend),69,362,Subscriber,94070
482128,691,10/3/2014 16:00,5th at Howard,57,10/3/2014 16:11,San Francisco Caltrain 2 (330 Townsend),69,573,Subscriber,94306
482083,587,10/3/2014 15:43,Grant Avenue at Columbus Avenue,73,10/3/2014 15:52,Powell at Post (Union Square),71,380,Subscriber,94133
481815,532,10/3/2014 11:51,Post at Kearny,47,10/3/2014 12:00,Harry Bridges Plaza (Ferry Building),50,614,Subscriber,94301
481780,2441,10/3/2014 11:26,Embarcadero at Folsom,51,10/3/2014 12:07,Steuart at Market,74,325,Subscriber,94901
481745,183,10/3/2014 10:46,Market at Sansome,77,10/3/2014 10:49,2nd at Folsom,62,363,Subscriber,95366
481621,272,10/3/2014 9:29,Market at 10th,67,10/3/2014 9:33,Powell Street BART,39,212,Subscriber,94102
481564,579,10/3/2014 9:08,South Van Ness at Market,66,10/3/2014 9:18,Market at 4th,76,285,Subscriber,94116
481555,288,10/3/2014 9:05,Beale at Market,56,10/3/2014 9:10,Spear at Folsom,49,492,Subscriber,94105
481493,649,10/3/2014 8:52,San Francisco Caltrain 2 (330 Townsend),69,10/3/2014 9:03,Market at Sansome,77,279,Subscriber,94402
481468,222,10/3/2014 8:48,San Francisco Caltrain 2 (330 Townsend),69,10/3/2014 8:52,Townsend at 7th,65,373,Subscriber,94065
481452,437,10/3/2014 8:45,Embarcadero at Bryant,54,10/3/2014 8:52,Harry Bridges Plaza (Ferry Building),50,539,Subscriber,94105
481109,620,10/3/2014 5:41,San Francisco Caltrain 2 (330 Townsend),69,10/3/2014 5:51,Market at Sansome,77,423,Subscriber,94107
480940,868,10/2/2014 19:17,2nd at Townsend,61,10/2/2014 19:32,Embarcadero at Vallejo,48,378,Subscriber,94158
480850,340,10/2/2014 18:40,2nd at Folsom,62,10/2/2014 18:46,San Francisco Caltrain 2 (330 Townsend),69,187,Subscriber,94107
480843,543,10/2/2014 18:37,Arena Green / SAP Center,14,10/2/2014 18:46,Arena Green / SAP Center,14,658,Subscriber,95113
480822,649,10/2/2014 18:28,Post at Kearny,47,10/2/2014 18:39,San Francisco City Hall,58,547,Subscriber,94930
480812,131,10/2/2014 18:25,Howard at 2nd,63,10/2/2014 18:27,Market at Sansome,77,385,Subscriber,95366
480796,789,10/2/2014 18:19,San Francisco Caltrain 2 (330 Townsend),69,10/2/2014 18:33,South Van Ness at Market,66,393,Subscriber,94102
480779,301,10/2/2014 18:15,2nd at Townsend,61,10/2/2014 18:20,Howard at 2nd,63,385,Subscriber,94107
480591,598,10/2/2014 17:29,San Francisco Caltrain 2 (330 Townsend),69,10/2/2014 17:39,Golden Gate at Polk,59,267,Subscriber,94118
480586,1841,10/2/2014 17:27,Market at 10th,67,10/2/2014 17:58,San Francisco City Hall,58,546,Subscriber,95110
480535,542,10/2/2014 17:10,Market at 4th,76,10/2/2014 17:19,San Francisco Caltrain (Townsend at 4th),70,348,Subscriber,95050
480521,653,10/2/2014 17:08,South Van Ness at Market,66,10/2/2014 17:18,San Francisco Caltrain (Townsend at 4th),70,332,Subscriber,95130
480405,220,10/2/2014 16:40,Embarcadero at Folsom,51,10/2/2014 16:44,Steuart at Market,74,349,Subscriber,94705
479956,632,10/2/2014 12:08,2nd at South Park,64,10/2/2014 12:18,Embarcadero at Vallejo,48,607,Subscriber,94602
479926,595,10/2/2014 11:42,Temporary Transbay Terminal (Howard at Beale),55,10/2/2014 11:51,San Francisco Caltrain (Townsend at 4th),70,355,Subscriber,94404
479925,584,10/2/2014 11:41,Spear at Folsom,49,10/2/2014 11:50,San Francisco Caltrain (Townsend at 4th),70,362,Subscriber,94105
479596,414,10/2/2014 9:00,San Francisco Caltrain 2 (330 Townsend),69,10/2/2014 9:07,Yerba Buena Center of the Arts (3rd @ Howard),68,437,Subscriber,94086
479512,556,10/2/2014 8:43,2nd at Townsend,61,10/2/2014 8:53,Market at 4th,76,463,Subscriber,94107
479452,1011,10/2/2014 8:33,Temporary Transbay Terminal (Howard at Beale),55,10/2/2014 8:50,Golden Gate at Polk,59,488,Subscriber,94618
479353,687,10/2/2014 8:08,Harry Bridges Plaza (Ferry Building),50,10/2/2014 8:20,2nd at Townsend,61,463,Subscriber,94960
478945,1276,10/1/2014 19:53,Market at 10th,67,10/1/2014 20:14,Powell at Post (Union Square),71,315,Subscriber,94108
478787,411,10/1/2014 18:27,Market at Sansome,77,10/1/2014 18:34,2nd at South Park,64,377,Subscriber,94107
478597,715,10/1/2014 17:35,2nd at Folsom,62,10/1/2014 17:47,Market at 10th,67,381,Subscriber,94102
478518,371,10/1/2014 17:14,Commercial at Montgomery,45,10/1/2014 17:21,Mechanics Plaza (Market at Battery),75,86,Subscriber,94704
478413,777,10/1/2014 16:49,Broadway St at Battery St,82,10/1/2014 17:02,San Francisco Caltrain 2 (330 Townsend),69,270,Subscriber,94089
478402,819,10/1/2014 16:48,Steuart at Market,74,10/1/2014 17:02,San Francisco Caltrain (Townsend at 4th),70,401,Subscriber,94306
478274,348,10/1/2014 15:55,2nd at Townsend,61,10/1/2014 16:01,Spear at Folsom,49,591,Subscriber,94501
478262,3341,10/1/2014 15:49,Cowper at University,37,10/1/2014 16:45,Palo Alto Caltrain Station,34,50,Subscriber,94541
478252,325,10/1/2014 15:35,Grant Avenue at Columbus Avenue,73,10/1/2014 15:40,Commercial at Montgomery,45,503,Subscriber,94133
477878,296,10/1/2014 10:29,2nd at Folsom,62,10/1/2014 10:34,Temporary Transbay Terminal (Howard at Beale),55,69,Subscriber,94107
477876,745,10/1/2014 10:28,2nd at Townsend,61,10/1/2014 10:41,Broadway St at Battery St,82,56,Subscriber,95129
477841,926,10/1/2014 10:07,Townsend at 7th,65,10/1/2014 10:22,Post at Kearny,47,465,Subscriber,94107
477814,298,10/1/2014 9:49,Ryland Park,84,10/1/2014 9:54,Japantown,9,648,Subscriber,95110
477763,203,10/1/2014 9:36,San Francisco Caltrain (Townsend at 4th),70,10/1/2014 9:39,Townsend at 7th,65,268,Subscriber,94158
477733,376,10/1/2014 9:22,2nd at South Park,64,10/1/2014 9:29,Market at Sansome,77,388,Subscriber,94107
477501,572,10/1/2014 8:34,San Francisco Caltrain (Townsend at 4th),70,10/1/2014 8:44,Washington at Kearny,46,542,Subscriber,94087
477419,415,10/1/2014 8:10,Market at Sansome,77,10/1/2014 8:17,2nd at South Park,64,877,Subscriber,94704
477372,602,10/1/2014 8:02,Golden Gate at Polk,59,10/1/2014 8:12,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,94102
476970,318,9/30/2014 19:30,5th at Howard,57,9/30/2014 19:36,San Francisco Caltrain 2 (330 Townsend),69,286,Subscriber,94107
476950,753,9/30/2014 19:16,Steuart at Market,74,9/30/2014 19:28,San Francisco Caltrain (Townsend at 4th),70,440,Subscriber,94158
476755,604,9/30/2014 18:06,Post at Kearny,47,9/30/2014 18:16,San Francisco Caltrain 2 (330 Townsend),69,516,Subscriber,94112
476716,759,9/30/2014 17:57,Steuart at Market,74,9/30/2014 18:09,San Francisco Caltrain (Townsend at 4th),70,570,Subscriber,94301
476551,293,9/30/2014 17:14,Embarcadero at Vallejo,48,9/30/2014 17:19,Spear at Folsom,49,266,Subscriber,94542
476539,220,9/30/2014 17:12,South Van Ness at Market,66,9/30/2014 17:16,Civic Center BART (7th at Market),72,556,Subscriber,94618
476468,284,9/30/2014 17:01,Broadway St at Battery St,82,9/30/2014 17:06,Market at Sansome,77,282,Subscriber,94111
476342,469,9/30/2014 16:23,Beale at Market,56,9/30/2014 16:31,San Francisco Caltrain (Townsend at 4th),70,594,Subscriber,95050
476288,289,9/30/2014 16:03,2nd at Townsend,61,9/30/2014 16:08,Spear at Folsom,49,532,Subscriber,94501
476250,436,9/30/2014 15:35,Harry Bridges Plaza (Ferry Building),50,9/30/2014 15:42,2nd at Townsend,61,529,Subscriber,94608
475888,653,9/30/2014 10:01,Yerba Buena Center of the Arts (3rd @ Howard),68,9/30/2014 10:12,Market at 10th,67,406,Subscriber,94107
475819,816,9/30/2014 9:32,Market at 10th,67,9/30/2014 9:45,Yerba Buena Center of the Arts (3rd @ Howard),68,491,Subscriber,94102
475600,426,9/30/2014 8:39,2nd at Townsend,61,9/30/2014 8:46,Embarcadero at Folsom,51,535,Subscriber,94043
475538,257,9/30/2014 8:26,Commercial at Montgomery,45,9/30/2014 8:30,Market at Sansome,77,373,Subscriber,94122
475343,686,9/30/2014 7:40,Powell at Post (Union Square),71,9/30/2014 7:52,San Francisco Caltrain 2 (330 Townsend),69,288,Subscriber,94107
475311,892,9/30/2014 7:22,Ryland Park,84,9/30/2014 7:37,Adobe on Almaden,5,710,Subscriber,5112
475177,896,9/29/2014 21:52,Commercial at Montgomery,45,9/29/2014 22:07,South Van Ness at Market,66,506,Subscriber,94103
475072,990,9/29/2014 19:37,Market at Sansome,77,9/29/2014 19:54,San Francisco Caltrain 2 (330 Townsend),69,527,Subscriber,94107
474966,228,9/29/2014 18:41,Davis at Jackson,42,9/29/2014 18:45,Beale at Market,56,579,Subscriber,94602
474932,267,9/29/2014 18:34,Embarcadero at Sansome,60,9/29/2014 18:39,Steuart at Market,74,331,Subscriber,94597
474894,559,9/29/2014 18:21,San Jose Diridon Caltrain Station,2,9/29/2014 18:30,Ryland Park,84,242,Subscriber,95110
474736,531,9/29/2014 17:44,Powell at Post (Union Square),71,9/29/2014 17:53,Market at 10th,67,269,Subscriber,94102
474645,264,9/29/2014 17:18,Embarcadero at Vallejo,48,9/29/2014 17:23,Harry Bridges Plaza (Ferry Building),50,339,Subscriber,94501
474598,442,9/29/2014 17:11,2nd at Townsend,61,9/29/2014 17:18,Harry Bridges Plaza (Ferry Building),50,332,Subscriber,94612
474487,677,9/29/2014 16:48,Townsend at 7th,65,9/29/2014 16:59,Market at Sansome,77,373,Subscriber,94121
474345,722,9/29/2014 15:45,Steuart at Market,74,9/29/2014 15:57,San Francisco Caltrain (Townsend at 4th),70,449,Subscriber,95032
473873,235,9/29/2014 9:24,Beale at Market,56,9/29/2014 9:28,Spear at Folsom,49,511,Subscriber,94602
473727,401,9/29/2014 8:52,Market at 10th,67,9/29/2014 8:58,Market at 4th,76,443,Subscriber,94102
473556,340,9/29/2014 8:05,Embarcadero at Bryant,54,9/29/2014 8:11,San Francisco Caltrain (Townsend at 4th),70,86,Subscriber,94105
473529,865,9/29/2014 8:00,Steuart at Market,74,9/29/2014 8:14,5th at Howard,57,539,Customer,32
473521,209,9/29/2014 7:58,Davis at Jackson,42,9/29/2014 8:01,Commercial at Montgomery,45,618,Subscriber,94111
473058,1642,9/28/2014 15:17,Broadway St at Battery St,82,9/28/2014 15:45,5th at Howard,57,322,Customer,32
472377,1381,9/27/2014 13:45,San Francisco Caltrain 2 (330 Townsend),69,9/27/2014 14:08,Townsend at 7th,65,390,Customer,94107
472134,875,9/27/2014 8:47,Ryland Park,84,9/27/2014 9:01,Ryland Park,84,72,Customer,94535
472088,1553,9/27/2014 3:55,Embarcadero at Sansome,60,9/27/2014 4:21,Embarcadero at Sansome,60,344,Customer,94132
472024,690,9/26/2014 21:22,Market at 4th,76,9/26/2014 21:33,Market at 10th,67,634,Subscriber,94103
471934,210,9/26/2014 19:02,San Francisco Caltrain (Townsend at 4th),70,9/26/2014 19:05,2nd at Townsend,61,601,Subscriber,95134
471916,253,9/26/2014 18:49,San Francisco Caltrain 2 (330 Townsend),69,9/26/2014 18:54,Townsend at 7th,65,286,Subscriber,94107
471790,440,9/26/2014 18:05,Howard at 2nd,63,9/26/2014 18:13,San Francisco Caltrain (Townsend at 4th),70,86,Subscriber,95124
471570,278,9/26/2014 17:05,Market at Sansome,77,9/26/2014 17:10,Harry Bridges Plaza (Ferry Building),50,517,Subscriber,94104
471475,757,9/26/2014 16:48,Spear at Folsom,49,9/26/2014 17:01,San Francisco Caltrain (Townsend at 4th),70,481,Subscriber,94303
471299,295,9/26/2014 15:27,Townsend at 7th,65,9/26/2014 15:32,San Francisco Caltrain (Townsend at 4th),70,500,Subscriber,94043
471257,703,9/26/2014 14:50,Commercial at Montgomery,45,9/26/2014 15:02,Embarcadero at Bryant,54,485,Subscriber,94105
471182,355,9/26/2014 13:29,Harry Bridges Plaza (Ferry Building),50,9/26/2014 13:34,Broadway St at Battery St,82,85,Subscriber,94602
471164,354,9/26/2014 13:17,Powell Street BART,39,9/26/2014 13:23,Mechanics Plaza (Market at Battery),75,381,Subscriber,94103
470756,813,9/26/2014 9:09,Temporary Transbay Terminal (Howard at Beale),55,9/26/2014 9:22,Grant Avenue at Columbus Avenue,73,109,Subscriber,94708
470723,724,9/26/2014 8:57,Beale at Market,56,9/26/2014 9:10,Broadway St at Battery St,82,377,Subscriber,94103
470614,780,9/26/2014 8:29,San Francisco Caltrain 2 (330 Townsend),69,9/26/2014 8:42,Market at 10th,67,613,Subscriber,94043
470602,446,9/26/2014 8:25,Commercial at Montgomery,45,9/26/2014 8:32,Yerba Buena Center of the Arts (3rd @ Howard),68,193,Subscriber,94133
470579,526,9/26/2014 8:13,Market at 10th,67,9/26/2014 8:21,Market at 4th,76,625,Subscriber,94103
470384,460,9/26/2014 6:36,San Francisco Caltrain (Townsend at 4th),70,9/26/2014 6:43,Market at Sansome,77,602,Subscriber,94010
470358,1357,9/26/2014 0:02,San Francisco Caltrain (Townsend at 4th),70,9/26/2014 0:25,Harry Bridges Plaza (Ferry Building),50,589,Subscriber,94133
470275,479,9/25/2014 20:46,Golden Gate at Polk,59,9/25/2014 20:54,Temporary Transbay Terminal (Howard at Beale),55,510,Subscriber,94530
470259,257,9/25/2014 20:33,5th at Howard,57,9/25/2014 20:37,San Francisco Caltrain (Townsend at 4th),70,586,Subscriber,95110
